149,89,34
150,85,70
151,108,114
152,99,31
153,121,34
154,114,12
155,101,20
156,91,110
157,125,42
158,102,42
159,126,9
160,84,26
161,109,35
162,121,33
163,99,36
164,118,56
165,111,110
166,111,108
167,95,83
168,101,3
169,105,67
170,99,39
171,104,102
172,89,33
173,85,87
174,99,65
175,117,87
176,93,55
177,116,24
178,116,26
179,103,14
180,116,67
181,108,74
182,91,109
183,122,78
184,113,55
185,102,69
186,97,52
187,122,116
188,118,59
189,101,8
190,109,34
191,120,45
192,85,77
193,101,22
194,86,61
195,116,33
196,89,28
197,113,68
198,98,44
199,87,52
200,99,34
201,109,38
202,85,85
203,85,79
204,102,55
205,94,12
206,106,70
207,110,78
208,92,91
209,119,48
210,102,71
211,84,35
212,84,36
213,125,111
214,96,61
215,111,106
216,101,5
217,98,114
218,105,24
219,109,26
220,92,17
221,95,82
222,112,91
223,86,56
224,105,66
225,93,111
226,122,115
227,109,33
228,101,19
229,99,30
230,106,87
231,89,32
232,103,15
233,109,32
234,84,23
235,84,25
236,101,21
237,117,79
238,116,66
239,96,57
240,108,45
241,113,69
242,93,76
243,106,77
244,111,107
245,93,75
246,101,92
247,84,67
248,116,28
249,121,29
250,89,39
251,109,39
252,89,30
253,96,59
254,89,37
255,99,35
256,105,26
257,92,89
258,105,25
259,84,37
261,88,72
262,89,98
263,100,106
264,105,29
265,124,4
266,112,7
267,121,98
268,109,31
269,99,32
270,101,94
271,85,41
272,123,109
273,120,114
274,111,109
275,84,30
276,91,104
277,109,98
278,104,101
279,106,85
280,84,24
281,86,63
283,116,23
284,116,25
285,121,130
286,111,105
287,89,38
288,121,28
289,121,65
290,86,58
291,84,38
292,125,112
293,99,28
294,84,32
295,118,61
296,88,73
297,118,64
298,105,38
299,97,47
300,101,96
301,89,24
302,99,23
303,116,37
304,116,35
305,101,18
306,98,74
307,101,95
309,125,76
310,106,41
311,92,4
312,84,31
313,121,25
314,91,108
315,103,13
316,113,71
317,89,29
318,109,36
319,107,47
320,118,63
321,113,76
322,100,109
323,111,104
324,92,7
325,117,40
326,105,33
327,102,75
328,105,30
329,121,26
330,119,52
331,123,110
332,124,89
333,103,10
334,98,45
335,103,16
336,101,93
337,88,74
338,84,39
339,84,34
340,115,102
341,124,7
342,105,36
343,120,74
344,102,76
345,117,113
347,105,39
348,84,33
349,116,32
350,123,104
351,89,25
352,89,130
354,96,60
355,100,105
356,116,38
358,113,111
359,86,60
360,109,24
362,100,103
363,121,24
364,125,75
365,100,108
366,112,4
367,89,23
368,104,99
369,105,31
370,121,23
371,99,38
372,91,107
373,94,9
374,96,62
375,121,36
376,91,105
377,125,68
378,99,37
379,105,37
380,122,54
381,120,73
382,113,42
383,123,105
384,123,108
385,121,35
386,108,44
387,125,71
388,110,54
389,103,11
390,109,28
391,84,29
392,116,39
393,98,73
394,92,90
395,86,64
396,118,60
397,117,81
398,115,99
399,88,45
400,112,90
401,99,25
402,110,115
403,97,50
404,87,48
405,115,101
406,109,65
407,113,75
408,99,67
409,105,34
411,121,67
412,109,29
413,97,53
415,110,116
416,116,29
417,89,26
418,90,116
419,85,80
420,102,112
421,121,37
422,95,86
423,99,26
424,105,32
425,116,34
426,120,72
427,99,97
428,125,55
429,108,73
430,102,111
431,117,70
432,93,68
433,96,64
434,121,38
435,98,72
436,84,28
437,124,17
438,114,9
439,109,23
440,107,53
441,88,114
442,115,100
443,88,44
444,84,66
445,113,112
446,99,24
447,116,30
448,123,106
449,116,36
450,85,88
451,97,51
452,121,30
453,89,65
455,102,43
456,93,42
457,105,35
458,107,50
459,89,35
460,106,80
461,89,67
462,99,33
463,112,17
464,99,130
465,105,23
466,109,130
467,112,89
468,86,59
469,120,44
470,89,36
471,108,72
472,101,6
473,89,31
474,109,37
475,126,12
476,90,78
477,121,32
478,100,110
479,95,84
480,93,112
481,121,39
482,91,106
483,121,31
484,109,30
485,99,29
486,109,67
487,123,107
488,116,31
489,93,69
490,106,88
491,96,58
492,117,88
493,117,85
494,90,115
495,102,68
496,104,100
497,118,58
498,103,3
499,105,28
500,100,107
501,106,79
502,125,69
503,109,25
504,107,51
505,90,54
506,93,71
509,83,102
510,83,101
511,83,99
512,83,100
