1,211,13
2,356,130
3,351,148
4,474,164
5,211,123
6,176,24
7,339,77
8,252,43
9,455,164
10,240,110
11,231,157
12,503,78
13,309,38
14,282,70
15,175,191
16,252,200
17,361,127
18,202,157
19,455,149
20,455,48
21,449,182
22,198,31
23,276,197
24,258,134
25,325,106
26,227,200
27,424,190
28,323,154
29,341,48
30,257,146
31,214,182
32,209,73
33,410,113
34,282,72
35,223,70
36,382,143
37,336,64
38,220,146
39,203,23
40,188,13
41,250,148
42,172,193
43,464,61
44,231,166
45,354,196
46,214,65
47,356,138
48,406,104
49,341,200
50,409,76
51,297,127
52,323,73
53,406,126
54,435,115
55,269,171
56,380,185
57,176,132
58,510,148
59,299,134
60,267,167
61,362,137
62,188,73
63,450,59
64,455,99
65,298,44
66,233,5
67,406,142
68,214,122
69,325,99
70,417,165
71,380,20
72,351,2
73,365,91
74,269,115
75,223,111
76,423,96
77,214,43
78,417,122
79,227,113
80,269,7
81,309,185
82,325,145
83,504,109
84,323,123
85,510,135
86,233,55
87,328,96
88,240,93
89,297,147
90,257,28
91,256,194
92,175,64
93,276,147
94,304,191
95,176,48
96,407,193
97,269,31
98,449,73
99,258,150
100,217,23
101,435,24
102,380,145
103,382,73
104,272,47
105,340,21
106,257,70
107,380,169
108,407,38
109,258,30
110,263,97
111,406,42
112,282,150
113,504,84
114,373,178
115,309,161
116,417,107
117,510,111
118,246,61
119,267,10
120,283,196
121,220,161
122,339,165
123,356,84
124,341,92
125,283,106
126,428,155
127,209,147
128,351,133
129,427,116
130,406,93
131,175,24
132,356,81
133,233,162
134,309,105
135,325,166
136,175,48
137,257,165
138,341,19
139,409,99
140,195,59
141,203,171
142,255,107
143,361,161
144,416,135
145,435,30
146,276,184
147,365,35
148,341,191
149,354,164
150,323,72
151,382,183
152,354,77
153,220,30
154,365,87
155,227,27
156,209,148
157,171,61
158,298,83
159,188,6
160,272,116
161,380,84
162,299,82
163,176,110
164,217,140
165,407,21
166,276,77
167,252,16
168,252,30
169,345,63
170,428,171
171,250,185
172,203,132
173,435,146
174,472,184
175,309,37
176,503,154
177,339,17
178,354,149
179,217,161
180,325,45
181,354,124
182,272,196
183,297,64
184,298,20
185,365,99
186,288,170
187,407,99
188,198,55
189,304,150
190,435,105
191,304,194
192,404,109
193,282,77
194,351,83
195,455,143
196,418,61
197,406,107
198,214,107
199,428,6
200,272,19
201,298,152
202,339,127
203,415,78
204,272,199
205,188,125
206,227,51
207,188,70
208,309,107
209,332,195
210,210,99
211,191,178
212,240,88
213,325,124
214,365,100
215,309,143
216,176,194
217,416,130
218,188,78
219,323,166
220,323,149
221,283,200
222,283,159
223,209,124
224,503,116
225,188,151
226,354,99
227,211,183
228,323,126
229,198,195
230,380,44
231,214,84
232,309,82
233,220,154
234,240,150
235,409,65
236,288,194
237,435,97
238,176,114
239,332,155
240,299,143
241,180,61
242,349,31
243,325,148
244,472,3
245,272,97
246,209,182
247,172,5
248,468,159
249,255,70
250,392,59
251,435,93
252,276,120
253,416,116
254,336,31
255,227,116
256,258,87
257,354,91
258,427,30
259,300,106
260,231,90
261,227,131
262,202,97
263,354,122
264,479,97
265,351,197
266,323,146
267,227,8
268,258,82
269,214,145
270,417,43
271,455,116
272,336,76
273,283,16
274,404,26
275,501,178
276,338,141
277,288,82
278,417,26
279,449,99
280,382,42
281,257,38
282,479,193
283,435,70
284,351,105
285,365,88
286,474,152
287,175,164
288,382,88
289,255,19
290,176,82
291,365,142
292,472,90
293,299,30
294,361,106
295,361,101
296,252,13
297,435,88
298,479,113
299,309,100
300,240,107
301,407,170
302,255,167
303,407,200
304,379,172
305,299,184
306,409,81
307,340,147
308,272,151
309,276,10
310,231,79
311,349,47
312,382,54
313,362,70
314,449,30
315,363,59
316,175,145
317,269,146
318,288,83
319,479,138
320,172,191
321,176,92
322,472,18
323,479,77
324,328,52
325,188,126
326,339,37
327,283,26
328,255,157
329,380,200
330,428,100
331,186,178
332,328,17
333,240,185
334,349,20
335,365,24
336,382,125
337,188,5
338,217,99
339,272,119
340,276,31
341,321,61
342,340,100
343,250,152
344,382,93
345,233,6
346,263,135
347,480,83
348,455,134
349,504,3
350,231,42
351,283,137
352,297,82
353,198,44
354,304,125
355,427,51
356,404,195
357,188,104
358,202,17
359,332,156
360,288,124
361,282,38
362,233,70
363,256,93
364,417,117
365,381,50
366,406,38
367,257,152
368,309,27
369,328,101
370,361,168
371,250,139
372,361,100
373,357,63
374,361,141
375,240,170
376,283,182
377,269,64
378,198,162
379,354,48
380,282,133
381,257,148
382,269,166
383,257,171
384,202,129
385,214,14
386,299,137
387,503,101
388,256,36
389,428,197
390,409,140
391,323,93
392,419,59
393,503,146
394,349,123
395,403,59
396,304,117
397,435,192
398,309,111
399,410,88
400,297,92
401,233,41
402,323,133
403,474,82
404,417,23
405,282,9
406,217,70
407,427,109
408,214,118
409,198,142
410,211,84
411,468,70
412,299,99
413,365,162
414,214,10
415,209,83
416,203,55
417,449,14
418,240,106
419,175,161
